id,name,country_code,district,population,population_perc
3587,Kazan,RuS,Tatarstan,1101000,0.7493160194372983
3588,ufa,RuS,BaSkortostan,1091200,0.7426463582288646
3589,TSeljabinsk,RuS,TSeljabinsk,1083200,0.7372017368342249
3590,Rostov-na-Donu,RuS,Rostov-na-Donu,1012700,0.6892210107939619
3591,Perm,RuS,Perm,1009700,0.687179277770972
3592,Volgograd,RuS,Volgograd,993400,0.6760858616793934
3593,Voronez,RuS,Voronez,907700,0.6177603549893149
3594,Krasnojarsk,RuS,Krasnojarsk,875500,0.5958457538758899
3595,Saratov,RuS,Saratov,874000,0.5948248873643949
3596,Toljatti,RuS,Samara,722900,0.4919896007731362
3597,uljanovsk,RuS,uljanovsk,667400,0.4542175398478228
3598,Izevsk,RuS,udmurtia,652800,0.4442811058026052
3599,Krasnodar,RuS,Krasnodar,639000,0.4348891338968516
3600,Jaroslavl,RuS,Jaroslavl,616700,0.4197122517592933
3601,Habarovsk,RuS,Habarovsk,609400,0.4147440347366845
3602,Vladivostok,RuS,Primorje,606200,0.4125661861788285
3603,Irkutsk,RuS,Irkutsk,593700,0.4040589652497039
3604,Barnaul,RuS,Altai,580100,0.3948031088788163
3605,Novokuznetsk,RuS,Kemerovo,561600,0.3822124219037119
3606,Penza,RuS,Penza,532200,0.3622034382784107
3607,Rjazan,RuS,Rjazan,529900,0.3606381096274518
3608,Orenburg,RuS,Orenburg,523600,0.356350470279173
3609,Lipetsk,RuS,Lipetsk,521000,0.354580968325915
3610,Nabereznyje TSelny,RuS,Tatarstan,514700,0.3502933289776362
3611,Tula,RuS,Tula,506100,0.3444403609783985
3612,Tjumen,RuS,Tjumen,503400,0.3426028012577075
3613,Kemerovo,RuS,Kemerovo,492700,0.3353206201423768
3614,Astrahan,RuS,Astrahan,486100,0.330828807491799
3615,Tomsk,RuS,Tomsk,482100,0.3281064967944791
3616,Kirov,RuS,Kirov,466200,0.3172853117726326
3617,Ivanovo,RuS,Ivanovo,459200,0.3125212680523228
3618,TSeboksary,RuS,TSuvassia,459200,0.3125212680523228
3619,Brjansk,RuS,Brjansk,457400,0.3112962282385288
3620,Tver,RuS,Tver,454900,0.3095947840527039
3621,Kursk,RuS,Kursk,443500,0.3018361985653423
3622,Magnitogorsk,RuS,TSeljabinsk,427900,0.2912191868457947
3623,Kaliningrad,RuS,Kaliningrad,424400,0.2888371649856398
3624,Nizni Tagil,RuS,Sverdlovsk,390900,0.2660378128955858
3625,Murmansk,RuS,Murmansk,376300,0.2561013788503682
3626,ulan-ude,RuS,Burjatia,370400,0.2520859705718213
3627,Kurgan,RuS,Kurgan,364700,0.2482066778281405
3628,Arkangeli,RuS,Arkangeli,361800,0.2462330025725836
3629,SotSi,RuS,Krasnodar,358600,0.2440551540147277
3630,Smolensk,RuS,Smolensk,353400,0.2405161501082118
3631,Orjol,RuS,Orjol,344500,0.2344590088066751
3632,Stavropol,RuS,Stavropol,343300,0.2336423155974791
3633,Belgorod,RuS,Belgorod,342000,0.2327575646208501
3634,Kaluga,RuS,Kaluga,339300,0.2309200049001592
3635,Vladimir,RuS,Vladimir,337100,0.2294227340166333
3636,MahatSkala,RuS,Dagestan,332800,0.2264962500170144
3637,TSerepovets,RuS,Vologda,324400,0.2207793975526427
3638,Saransk,RuS,Mordva,314800,0.2142458518790749
3639,Tambov,RuS,Tambov,312000,0.212340234390951
3640,Vladikavkaz,RuS,North Ossetia-Alania,310100,0.2110471368097241
3641,TSita,RuS,TSita,309900,0.210911021274858
3642,Vologda,RuS,Vologda,302500,0.2058747464848163
3643,Veliki Novgorod,RuS,Novgorod,299500,0.2038330134618264
3644,Komsomolsk-na-Amure,RuS,Habarovsk,291600,0.1984564498346196
3645,Kostroma,RuS,Kostroma,288100,0.1960744279744647
3646,Volzski,RuS,Volgograd,286900,0.1952577347652687
3647,Taganrog,RuS,Rostov-na-Donu,284400,0.1935562905794438
3648,Petroskoi,RuS,Karjala,282100,0.1919909619284849
3649,Bratsk,RuS,Irkutsk,277600,0.188928362394
3650,Dzerzinsk,RuS,Nizni Novgorod,277100,0.188588073556835
3651,Surgut,RuS,Hanti-Mansia,274900,0.1870908026733091
3652,Orsk,RuS,Orenburg,273900,0.1864102249989791
3653,Sterlitamak,RuS,BaSkortostan,265200,0.1804891992323083
3654,Angarsk,RuS,Irkutsk,264700,0.1801489103951433
3655,JoSkar-Ola,RuS,Marinmaa,249200,0.1695999564430288
3656,Rybinsk,RuS,Jaroslavl,239600,0.1630664107694611
3657,Prokopjevsk,RuS,Kemerovo,237300,0.1615010821185022
3658,Niznevartovsk,RuS,Hanti-Mansia,233900,0.1591871180257802
3659,NaltSik,RuS,Kabardi-Balkaria,233400,0.1588468291886153
3660,Syktyvkar,RuS,Komi,229700,0.1563286917935944
3661,Severodvinsk,RuS,Arkangeli,229300,0.1560564607238624
3662,Bijsk,RuS,Altai,225000,0.1531299767242435
3663,Niznekamsk,RuS,Tatarstan,223400,0.1520410524453155
3664,BlagoveStSensk,RuS,Amur,222000,0.1510882437012536
3665,Sahty,RuS,Rostov-na-Donu,221800,0.1509521281663876
3666,Staryi Oskol,RuS,Belgorod,213800,0.1455075067717478
3667,Zelenograd,RuS,Moscow (City),207100,0.140947636353737
3668,Balakovo,RuS,Saratov,206000,0.1401990009119741
3669,Novorossijsk,RuS,Krasnodar,203300,0.1383614411912831
3670,Pihkova,RuS,Pihkova,201500,0.1371364013774892
3671,Zlatoust,RuS,TSeljabinsk,196900,0.1340057440755713
3672,Jakutsk,RuS,Saha (Jakutia),195400,0.1329848775640764
3673,Podolsk,RuS,Moskova,194300,0.1322362421223134
3674,Petropavlovsk-KamtSatski,RuS,KamtSatka,194100,0.1321001265874474
3675,Kamensk-uralski,RuS,Sverdlovsk,190600,0.1297181047272925
3676,Engels,RuS,Saratov,189000,0.1286291804483645
3677,Syzran,RuS,Samara,186900,0.1271999673322716
3678,Grozny,RuS,TSetSenia,186000,0.1265874474253746
3679,NovotSerkassk,RuS,Rostov-na-Donu,184400,0.1254985231464467
3680,Berezniki,RuS,Perm,181900,0.1237970789606217
3681,Juzno-Sahalinsk,RuS,Sahalin,179200,0.1219595192399308
3682,Volgodonsk,RuS,Rostov-na-Donu,178200,0.1212789415656008
3683,Abakan,RuS,Hakassia,169200,0.1151537424966311
3684,Maikop,RuS,Adygea,167300,0.1138606449154042
3685,Miass,RuS,TSeljabinsk,166200,0.1131120094736412
3686,Armavir,RuS,Krasnodar,164900,0.1122272584970122
3687,Ljubertsy,RuS,Moskova,163900,0.1115466808226822
3688,Rubtsovsk,RuS,Altai,162600,0.1106619298460533
3689,Kovrov,RuS,Vladimir,159900,0.1088243701253624
3690,Nahodka,RuS,Primorje,157700,0.1073270992418364
3691,ussurijsk,RuS,Primorje,157300,0.1070548681721044
3692,Salavat,RuS,BaSkortostan,156800,0.1067145793349394
3693,MytiStSi,RuS,Moskova,155700,0.1059659438931765
3694,Kolomna,RuS,Moskova,150700,0.1025630555215266
3695,Elektrostal,RuS,Moskova,147000,0.1000449181265057
3696,Murom,RuS,Vladimir,142400,0.0969142608245879
3697,Kolpino,RuS,Pietari,141200,0.0960975676153919
3698,Norilsk,RuS,Krasnojarsk,140800,0.0958253365456599
3699,Almetjevsk,RuS,Tatarstan,140700,0.0957572787782269
3700,Novomoskovsk,RuS,Tula,138100,0.093987776824969
3701,Dimitrovgrad,RuS,uljanovsk,137000,0.093239141383206
3702,Pervouralsk,RuS,Sverdlovsk,136100,0.0926266214763091
3703,Himki,RuS,Moskova,133700,0.0909932350579171
3704,BalaSiha,RuS,Moskova,132900,0.0904487729184531
3705,Nevinnomyssk,RuS,Stavropol,132600,0.0902445996161541
3706,Pjatigorsk,RuS,Stavropol,132500,0.0901765418487211
3707,Korolev,RuS,Moskova,132400,0.0901084840812882
3708,Serpuhov,RuS,Moskova,132000,0.0898362530115562
3709,Odintsovo,RuS,Moskova,127400,0.0867055957096383
3710,Orehovo-Zujevo,RuS,Moskova,124900,0.0850041515238134
3711,KamySin,RuS,Volgograd,124600,0.0847999782215144
3712,NovotSeboksarsk,RuS,TSuvassia,123400,0.0839832850123184
3713,TSerkessk,RuS,KaratSai-TSerkessia,121700,0.0828263029659575
3714,AtSinsk,RuS,Krasnojarsk,121600,0.0827582451985245
3715,Magadan,RuS,Magadan,121000,0.0823498985939265
3716,MitSurinsk,RuS,Tambov,120700,0.0821457252916275
3717,Kislovodsk,RuS,Stavropol,120400,0.0819415519893285
3718,Jelets,RuS,Lipetsk,119400,0.0812609743149985
3719,Seversk,RuS,Tomsk,118600,0.0807165121755345
3720,Noginsk,RuS,Moskova,117200,0.0797637034314726
3721,Velikije Luki,RuS,Pihkova,116300,0.0791511835245756
3722,NovokuibySevsk,RuS,Samara,116200,0.0790831257571426
3723,Neftekamsk,RuS,BaSkortostan,115700,0.0787428369199776
3724,Leninsk-Kuznetski,RuS,Kemerovo,113800,0.0774497393387507
3725,Oktjabrski,RuS,BaSkortostan,111500,0.0758844106877918
3726,Sergijev Posad,RuS,Moskova,111100,0.0756121796180598
3727,Arzamas,RuS,Nizni Novgorod,110700,0.0753399485483278
3728,Kiseljovsk,RuS,Kemerovo,110000,0.0748635441762968
3729,Novotroitsk,RuS,Orenburg,109600,0.0745913131065648
3730,Obninsk,RuS,Kaluga,108300,0.0737065621299359
3731,Kansk,RuS,Krasnojarsk,107400,0.0730940422230389
3732,Glazov,RuS,udmurtia,106300,0.0723454067812759
3733,Solikamsk,RuS,Perm,106000,0.0721412334789769
3734,Sarapul,RuS,udmurtia,105700,0.0719370601766779
3735,ust-Ilimsk,RuS,Irkutsk,105200,0.0715967713395129
3736,StSolkovo,RuS,Moskova,104900,0.0713925980372139
3737,MezduretSensk,RuS,Kemerovo,104400,0.071052309200049
3738,usolje-Sibirskoje,RuS,Irkutsk,103500,0.070439789293152
3739,Elista,RuS,Kalmykia,103300,0.070303673758286
3740,NovoSahtinsk,RuS,Rostov-na-Donu,101900,0.069350865014224
3741,Votkinsk,RuS,udmurtia,101700,0.069214749479358
3742,Kyzyl,RuS,Tyva,101100,0.06880640287476
3743,Serov,RuS,Sverdlovsk,100400,0.0683299985027291
3744,Zelenodolsk,RuS,Tatarstan,100200,0.0681938829678631
3745,Zeleznodoroznyi,RuS,Moskova,100100,0.0681258252004301
3746,KineSma,RuS,Ivanovo,100000,0.0680577674329971
3747,Kuznetsk,RuS,Penza,98200,0.0668327276192031
3748,uhta,RuS,Komi,98000,0.0666966120843371
3749,Jessentuki,RuS,Stavropol,97900,0.0666285543169041
3750,Tobolsk,RuS,Tjumen,97600,0.0664243810146052
3751,Neftejugansk,RuS,Hanti-Mansia,97400,0.0662882654797392
3752,Bataisk,RuS,Rostov-na-Donu,97300,0.0662202077123062
3753,Nojabrsk,RuS,Yamalin Nenetsia,97300,0.0662202077123062
3754,BalaSov,RuS,Saratov,97100,0.0660840921774402
3755,Zeleznogorsk,RuS,Kursk,96900,0.0659479766425742
3756,Zukovski,RuS,Moskova,96500,0.0656757455728422
3757,Anzero-Sudzensk,RuS,Kemerovo,96100,0.0654035145031102
3758,Bugulma,RuS,Tatarstan,94100,0.0640423591544502
3759,Zeleznogorsk,RuS,Krasnojarsk,94000,0.0639743013870173
3760,Novouralsk,RuS,Sverdlovsk,93300,0.0634978970149863
3761,PuSkin,RuS,Pietari,92900,0.0632256659452543
3762,Vorkuta,RuS,Komi,92600,0.0630214926429553
3763,Derbent,RuS,Dagestan,92300,0.0628173193406563
3764,Kirovo-TSepetsk,RuS,Kirov,91600,0.0623409149686253
3765,Krasnogorsk,RuS,Moskova,91000,0.0619325683640273
3766,Klin,RuS,Moskova,90000,0.0612519906896974
3767,TSaikovski,RuS,Perm,90000,0.0612519906896974
3768,Novyi urengoi,RuS,Yamalin Nenetsia,89800,0.0611158751548314
3769,Ho Chi Minh City,VNM,Ho Chi Minh City,3980000,4.985469485920433
3770,Hanoi,VNM,Hanoi,1410000,1.766209038981862
3771,Haiphong,VNM,Haiphong,783133,0.980976300230484
3772,Da Nang,VNM,Quang Nam-Da Nang,382674,0.4793491331796773
3773,Bien Hoa,VNM,Dong Nai,282095,0.3533608076961619
3774,Nha Trang,VNM,Khanh Hoa,221331,0.2772459665297124
3775,Hue,VNM,Thua Thien-Hue,219149,0.2745127267261248
3776,Can Tho,VNM,Can Tho,215587,0.2700508567992785
3777,Cam Pha,VNM,Quang Binh,209086,0.2619075057621004
3778,Nam Dinh,VNM,Nam Ha,171699,0.2150754083575508
3779,Quy Nhon,VNM,Binh Dinh,163385,0.2046610381801783
3780,Vung Tau,VNM,Ba Ria-Vung Tau,145145,0.1818130574205832
3781,Rach Gia,VNM,Kien Giang,141132,0.1767862511273674
3782,Long Xuyen,VNM,An Giang,132681,0.1662002705681932
3783,Thai Nguyen,VNM,Bac Thai,127643,0.1598895179877743
3784,Hong Gai,VNM,Quang Ninh,127484,0.1596903497344423
3785,Phan Thiet,VNM,Binh Thuan,114236,0.1430955005511574
3786,Cam Ranh,VNM,Khanh Hoa,114041,0.1428512375989578
3787,Vinh,VNM,Nghe An,112455,0.1408645655877342
3788,My Tho,VNM,Tien Giang,108404,0.1357901593346026
3789,Da Lat,VNM,Lam Dong,106409,0.1332911614390219
3790,Buon Ma Thuot,VNM,Dac Lac,97044,0.1215602765808197
3791,Tallinn,EST,Harjumaa,403981,28.069830461367427
3792,Tartu,EST,Tartumaa,101246,7.034880489160644
3793,New York,uSA,New York,8008278,2.8769809992204256
3794,Los Angeles,uSA,California,3694820,1.327367373552668
3795,Chicago,uSA,Illinois,2896016,1.0403963255818969
3796,Houston,uSA,Texas,1953631,0.7018436755677062
3797,Philadelphia,uSA,Pennsylvania,1517550,0.5451811881863937
3798,Phoenix,uSA,Arizona,1321045,0.4745865920382818
3799,San Diego,uSA,California,1223400,0.4395075388799275
3800,Dallas,uSA,Texas,1188580,0.4269984228885927
3801,San Antonio,uSA,Texas,1144646,0.4112150942853961
3802,Detroit,uSA,Michigan,951270,0.3417445941722321
3803,San Jose,uSA,California,894943,0.3215090692887191
3804,Indianapolis,uSA,Indiana,791926,0.2845001203490481
3805,San Francisco,uSA,California,776733,0.2790420215766084
3806,Jacksonville,uSA,Florida,735167,0.2641093990810362
3807,Columbus,uSA,Ohio,711470,0.2555962307396616
3808,Austin,uSA,Texas,656562,0.2358704828691213
3809,Baltimore,uSA,Maryland,651154,0.2339276540557629
3810,Memphis,uSA,Tennessee,650100,0.2335490036176565
3811,Milwaukee,uSA,Wisconsin,596974,0.2144634408331746
3812,Boston,uSA,Massachusetts,589141,0.2116494286114593
3813,Washington,uSA,District of Columbia,572059,0.2055127049077264
3814,Nashville-Davidson,uSA,Tennessee,569891,0.2047338489781108
3815,El Paso,uSA,Texas,563662,0.2024960751840262
3816,Seattle,uSA,Washington,563374,0.2023926109276935
3817,Denver,uSA,Colorado,554636,0.1992534766504884
3818,Charlotte,uSA,North Carolina,540828,0.1942929403607597
3819,Fort Worth,uSA,Texas,534694,0.1920892954012293
3820,Portland,uSA,Oregon,529121,0.1900871901910137
3821,Oklahoma City,uSA,Oklahoma,506132,0.1818283714797903
3822,Tucson,uSA,Arizona,486699,0.1748470489335637
3823,New Orleans,uSA,Louisiana,484674,0.1741195658812244
3824,Las Vegas,uSA,Nevada,478434,0.1718778403273494
3825,Cleveland,uSA,Ohio,478403,0.171866703549758
3826,Long Beach,uSA,California,461522,0.1658021892749239
3827,Albuquerque,uSA,New Mexico,448607,0.1611624640300046
3828,Kansas City,uSA,Missouri,441545,0.1586254342445133
3829,Fresno,uSA,California,427652,0.1536343616291309
3830,Virginia Beach,uSA,Virginia,425257,0.1527739557474753
3831,Atlanta,uSA,Georgia,416474,0.1496186551802182
3832,Sacramento,uSA,California,407018,0.1462215787639613
3833,Oakland,uSA,California,399484,0.1435149825583692
3834,Mesa,uSA,Arizona,396375,0.1423980715412222
3835,Tulsa,uSA,Oklahoma,393049,0.1412032030809356
3836,Omaha,uSA,Nebraska,390007,0.1401103618734215
3837,Minneapolis,uSA,Minnesota,382618,0.1374558570468858
3838,Honolulu,uSA,Hawaii,371657,0.1335181080411126
3839,Miami,uSA,Florida,362470,0.1302176701142777
3840,Colorado Springs,uSA,Colorado,360890,0.129650053708008
3841,Saint Louis,uSA,Missouri,348189,0.1250872081535582
3842,Wichita,uSA,Kansas,344284,0.123684333427936
3843,Santa Ana,uSA,California,337977,0.121418538064428
3844,Pittsburgh,uSA,Pennsylvania,334563,0.1201920555258175
3845,Arlington,uSA,Texas,332969,0.1196194096070873
3846,Cincinnati,uSA,Ohio,331285,0.119014431108253
3847,Anaheim,uSA,California,328014,0.1178393214469189
3848,Toledo,uSA,Ohio,313619,0.1126679048847343
3849,Tampa,uSA,Florida,303447,0.1090136048312059
3850,Buffalo,uSA,New York,292648,0.1051340544696199
3851,Saint Paul,uSA,Minnesota,287151,0.1031592523270476
3852,Corpus Christi,uSA,Texas,277454,0.0996755964462901
3853,Aurora,uSA,Colorado,276393,0.0992944312519534
3854,Raleigh,uSA,North Carolina,276093,0.0991866559849402
3855,Newark,uSA,New Jersey,273546,0.0982716439679979
3856,Lexington-Fayette,uSA,Kentucky,260512,0.0935891678671633
3857,Anchorage,uSA,Alaska,260283,0.0935068994133433
3858,Louisville,uSA,Kentucky,256231,0.0920512148068846
3859,Riverside,uSA,California,255166,0.0916686126089877
3860,Saint Petersburg,uSA,Florida,248232,0.089177566937422
3861,Bakersfield,uSA,California,247057,0.0887554471416203
3862,Stockton,uSA,California,243771,0.0875749487169354
3863,Birmingham,uSA,Alabama,242820,0.0872333011205035
3864,Jersey City,uSA,New Jersey,240055,0.0862399724095316
3865,Norfolk,uSA,Virginia,234403,0.0842094863790025
3866,Baton Rouge,uSA,Louisiana,227818,0.0818438192680622
3867,Hialeah,uSA,Florida,226419,0.0813412272728905
3868,Lincoln,uSA,Nebraska,225581,0.0810401750270336
3869,Greensboro,uSA,North Carolina,223891,0.0804330410228591
3870,Plano,uSA,Texas,222030,0.0797644751164871
3871,Rochester,uSA,New York,219773,0.0789536458576576
3872,Glendale,uSA,Arizona,218812,0.0786084057523252
3873,Akron,uSA,Ohio,217074,0.0779840277054286
3874,Garland,uSA,Texas,215768,0.077514846043031
3875,Madison,uSA,Wisconsin,208054,0.074743584677231
3876,Fort Wayne,uSA,Indiana,205727,0.0739076078560984
3877,Fremont,uSA,California,203413,0.0730763012965364
3878,Scottsdale,uSA,Arizona,202705,0.0728219516663852
3879,Montgomery,uSA,Alabama,201568,0.0724134834044051
3880,Shreveport,uSA,Louisiana,200145,0.0719022693878724
3881,Augusta-Richmond County,uSA,Georgia,199775,0.0717693465585561
3882,Lubbock,uSA,Texas,199564,0.0716935446207568
3883,Chesapeake,uSA,Virginia,199184,0.07155702928254
3884,Mobile,uSA,Alabama,198915,0.0714603907931182
3885,Des Moines,uSA,Iowa,198682,0.0713766853357379
3886,Grand Rapids,uSA,Michigan,197800,0.071059826050719
3887,Richmond,uSA,Virginia,197790,0.0710562335418186
3888,Yonkers,uSA,New York,196086,0.0704440700251834
3889,Spokane,uSA,Washington,195629,0.0702798923684333
3890,Glendale,uSA,California,194973,0.0700442237845644
3891,Tacoma,uSA,Washington,193556,0.0695351652733719
3892,Irving,uSA,Texas,191615,0.0688378592957964
3893,Huntington Beach,uSA,California,189594,0.0681118132470173
3894,Modesto,uSA,California,188856,0.0678466860901648
3895,Durham,uSA,North Carolina,187035,0.0671924902193945
3896,Columbus,uSA,Georgia,186291,0.0669252075572017
3897,Orlando,uSA,Florida,185951,0.0668030622545867
3898,Boise City,uSA,Idaho,185787,0.0667441451086195
3899,Winston-Salem,uSA,North Carolina,185776,0.066740193348829
3900,San Bernardino,uSA,California,185401,0.0666054742650625
3901,Jackson,uSA,Mississippi,184256,0.066194131995962
3902,Little Rock,uSA,Arkansas,183133,0.0657906932464425
3903,Salt Lake City,uSA,utah,181743,0.0652913345092812
3904,Reno,uSA,Nevada,180480,0.0648376006351555
3905,Newport News,uSA,Virginia,180150,0.064719047841441
3906,Chandler,uSA,Arizona,176581,0.0634368814148737
3907,Laredo,uSA,Texas,176576,0.0634350851604234
3908,Henderson,uSA,Nevada,175381,0.0630057803468208
3909,Arlington,uSA,Virginia,174838,0.0628107071135268
3910,Knoxville,uSA,Tennessee,173890,0.062470137269765
3911,Amarillo,uSA,Texas,173627,0.0623756542856834
3912,Providence,uSA,Rhode Island,173618,0.0623724210276731
3913,Chula Vista,uSA,California,173556,0.0623501474724903
3914,Worcester,uSA,Massachusetts,172648,0.0620239476643303
3915,Oxnard,uSA,California,170358,0.0612012631261294
3916,Dayton,uSA,Ohio,166179,0.0596999536566351
3917,Garden Grove,uSA,California,165196,0.0593468100317218
3918,Oceanside,uSA,California,161029,0.0578498115729081
3919,Tempe,uSA,Arizona,158625,0.0569861724332422
3920,Huntsville,uSA,Alabama,158216,0.0568392388192141
3921,Ontario,uSA,California,158007,0.0567641553831949
3922,Chattanooga,uSA,Tennessee,155554,0.0558829129499168
3923,Fort Lauderdale,uSA,Florida,152397,0.0547487578900476
3924,Springfield,uSA,Massachusetts,152082,0.0546355938596837
3925,Springfield,uSA,Missouri,151580,0.0544552499128816
3926,Santa Clarita,uSA,California,151088,0.0542784984749799
3927,Salinas,uSA,California,151060,0.0542684394500587
3928,Tallahassee,uSA,Florida,150624,0.0541118060619995
3929,Rockford,uSA,Illinois,150115,0.053928947358967
3930,Pomona,uSA,California,149473,0.0536983082875587
3931,Metairie,uSA,Louisiana,149428,0.0536821419975068
3932,Paterson,uSA,New Jersey,149222,0.0536081363141577
3933,Overland Park,uSA,Kansas,149080,0.0535571226877714
3934,Santa Rosa,uSA,California,147595,0.053023635116056
3935,Syracuse,uSA,New York,147306,0.0529198116088332
3936,Kansas City,uSA,Kansas,146866,0.0527617412172138
3937,Hampton,uSA,Virginia,146437,0.0526076225853849
3938,Lakewood,uSA,Colorado,144126,0.051777393778493
3939,Vancouver,uSA,Washington,143560,0.0515740577747281
3940,Irvine,uSA,California,143072,0.0513987433403866
3941,Aurora,uSA,Illinois,142990,0.051369284767403
3942,Moreno Valley,uSA,California,142381,0.0511505009753661
3943,Pasadena,uSA,California,141674,0.050896510596105
3944,Hayward,uSA,California,140030,0.0503059021328725
3945,Brownsville,uSA,Texas,139722,0.0501952528587389
3946,Bridgeport,uSA,Connecticut,139529,0.0501259174369604
3947,Hollywood,uSA,Florida,139357,0.0500641262838728
3948,Warren,uSA,Michigan,138247,0.0496653577959239
3949,Torrance,uSA,California,137946,0.0495572232780206
3950,Eugene,uSA,Oregon,137893,0.0495381829808483
3951,Pembroke Pines,uSA,Florida,137427,0.0493707720660877
3952,Salem,uSA,Oregon,136924,0.0491900688683956
3953,Pasadena,uSA,Texas,133936,0.0481166272089439
3954,Escondido,uSA,California,133559,0.0479811896233972
3955,Sunnyvale,uSA,California,131760,0.0473348972722079
3956,Savannah,uSA,Georgia,131510,0.0472450845496969
3957,Fontana,uSA,California,128929,0.0463178580024932
3958,Orange,uSA,California,128821,0.0462790589063684
3959,Naperville,uSA,Illinois,128358,0.046112725744278
3960,Alexandria,uSA,Virginia,128283,0.0460857819275247
3961,Rancho Cucamonga,uSA,California,127743,0.0458917864469009
3962,Grand Prairie,uSA,Texas,127427,0.0457782631656469
3963,East Los Angeles,uSA,California,126379,0.0454017682328807
3964,Fullerton,uSA,California,126003,0.0452666898982242
3965,Corona,uSA,California,124966,0.0448941467252485
3966,Flint,uSA,Michigan,124943,0.0448858839547775
3967,Paradise,uSA,Nevada,124682,0.0447921194724759
3968,Mesquite,uSA,Texas,124523,0.0447349985809589
3969,Sterling Heights,uSA,Michigan,124471,0.0447163175346766
3970,Sioux Falls,uSA,South Dakota,123975,0.0445381290932148
3971,New Haven,uSA,Connecticut,123626,0.0444127505325894
3972,Topeka,uSA,Kansas,122377,0.0439640461709243
3973,Concord,uSA,California,121780,0.043749573389568
3974,Evansville,uSA,Indiana,121582,0.0436784417133393
3975,Hartford,uSA,Connecticut,121578,0.0436770047097791
3976,Fayetteville,uSA,North Carolina,121015,0.0434747464586843
3977,Cedar Rapids,uSA,Iowa,120758,0.043382418979943
3978,Elizabeth,uSA,New Jersey,120568,0.0433141613108346
3979,Lansing,uSA,Michigan,119128,0.0427968400291711
3980,Lancaster,uSA,California,118718,0.0426495471642531
3981,Fort Collins,uSA,Colorado,118652,0.0426258366055101
3982,Coral Springs,uSA,Florida,117549,0.0422295828737915
3983,Stamford,uSA,Connecticut,117083,0.042062171959031
3984,Thousand Oaks,uSA,California,117005,0.0420341503896075
3985,Vallejo,uSA,California,116760,0.0419461339215467
